time,wallTime,pacc_liq,pin_LHEX_liq,Tout_LHEX_liq,Tin_LHEX_liq,cooling_power
308.23,21.443628522,154130.36297850002,581145.7696485,310.956900173,314.372223713,4.81453559168
309.24,21.558236122,154130.20928920002,581138.2435152,310.954716915,314.369881766,4.81313920147
310.25,21.65276551,154130.04848360003,581133.2717625999,310.952628525,314.36763859,4.81187695836
311.26,21.734684617,154129.8890544,581130.2076464,310.950625016,314.36548277,4.81073597527
312.27,21.815696654,154129.7337969,581128.5625869,310.948697391,314.363407745,4.8097046028
313.28,21.89170756,154129.58334029999,581127.9684172999,310.946837742,314.361405957,4.80877231119
314.29,21.962384946,154129.4375912,581128.1485052,310.945039023,314.359470559,4.80792958186
315.3,22.01084261,154129.2962781,581128.8955731,310.943294967,314.357596616,4.80716781329
316.31,22.044661323,154129.1590058,581130.0544208,310.941599977,314.355778202,4.8064792232
317.32,22.070268345,154129.02565189998,581131.5030119,310.939950359,314.35401526,4.80585678345
318.33,22.096536048,154128.8951905,581133.1702904999,310.938339247,314.352287951,4.80529414
319.34,22.129330611,154128.7678405,581134.9853095,310.936763281,314.350605348,4.80478554862
320.35,22.159481713,154128.64324479998,581136.9000208,310.935219115,314.348961731,4.80432581548
321.36,22.188653296,154128.5211509,581138.8793719,310.933703716,314.347353557,4.80391024751
322.37,22.220738169,154128.401311,581140.8989919999,310.932214183,314.345777492,4.80353460189
323.38,22.249933102,154128.283488,581142.940813,310.930747932,314.344230003,4.8031950434
324.39,22.279373533,154128.167528,581144.991884,310.929302633,314.342709376,4.80288810527
325.4,22.309123486,154128.053304,581147.042345,310.927876324,314.341214338,4.80261065376
326.41,22.338911548,154127.940546,581149.086551,310.926467116,314.339740041,4.80235985617
327.42,22.369237231,154127.829196,581151.120422,310.925073286,314.338286404,4.80213315195
328.43,22.398389544,154127.719086,581153.141276,310.923693332,314.336850859,4.80192822651
329.44,22.428069575,154127.610087,581155.1477379999,310.922325869,314.335431449,4.80174298764
330.45,22.457752738,154127.502153,581157.138838,310.920969693,314.334027995,4.8015755441
331.46,22.48738002,154127.395109,581159.114643,310.919623688,314.33263751,4.80142418636
332.47,22.519540763,154127.288978,581161.075115,310.918286876,314.33126119,4.80128736909
333.48,22.550051836,154127.183537,581163.021174,310.916958336,314.32989448,4.80116369545
334.49,22.579404707,154127.078824,581164.953289,310.915637247,314.328538954,4.80105190276
335.5,22.60898444,154126.974749,581166.87218,310.914322894,314.327193203,4.80095084965
336.51,22.638548523,154126.87124,581168.7786249999,310.913014639,314.325855887,4.80085950441
337.52,22.668284155,154126.768263,581170.673585,310.91171187,314.324526772,4.80077693442
338.53,22.697566148,154126.66573799998,581172.558063,310.910414029,314.323204452,4.80070229669
339.54,22.72683116,154126.563628,581174.432695,310.909120649,314.321888392,4.80063482918
340.55,22.756138092,154126.461907,581176.2986,310.907831205,314.320578366,4.80057384306
341.56,22.785079505,154126.360558,581178.1559029999,310.906545398,314.319274293,4.8005187157
342.57,22.816959677,154126.259499,581180.00575,310.905262845,314.317974383,4.80046888426
343.58,22.845802949,154126.158714,581181.848852,310.903983186,314.316678833,4.80042383997
344.59,22.874566902,154126.05819399998,581183.6857629999,310.902706122,314.31538735,4.80038312295
345.6,22.903493264,154125.957904,581185.517011,310.901431385,314.31409947,4.80034631749
346.61,22.932331097,154125.857811,581187.343141,310.900158732,314.312814762,4.80031304782
347.62,22.961198979,154125.757917,581189.164629,310.898887943,314.311533134,4.80028297426
348.63,22.990140562,154125.65818,581190.981941,310.897618816,314.310253906,4.80025578978
349.64,23.018866194,154125.558595,581192.795436,310.896351172,314.308977257,4.80023121684
350.65,23.047719957,154125.45915399998,581194.605507,310.895084845,314.307702859,4.80020900454
351.66,23.076577819,154125.359827,581196.412512,310.893819689,314.306430222,4.8001889261
352.67,23.109311112,154125.260603,581198.2167389999,310.892555569,314.305159348,4.80017077655
353.68,23.138315704,154125.161487,581200.018437,310.891292366,314.303890189,4.80015437056
354.69,23.167264617,154125.062459,581201.8179009999,310.890029968,314.302622484,4.80013954065
355.7,23.196367508,154124.963492,581203.6154049999,310.888768275,314.301355805,4.8001261354
356.71,23.225045512,154124.864608,581205.411109,310.887507197,314.300090487,4.80011401796
357.72,23.253815453,154124.765775,581207.205243,310.886246651,314.298825931,4.8001030646
358.73,23.282733796,154124.666995,581208.997945,310.884986563,314.297562443,4.80009316349
359.74,23.311559848,154124.568271,581210.789401,310.883726867,314.296299831,4.80008421356
360.75,23.34066639,154124.46958099998,581212.5797509999,310.882467504,314.295037753,4.80007612342
361.76,23.369433483,154124.37092,581214.369147,310.881208416,314.293776288,4.80006881047
362.77,23.400906906,154124.272299,581216.157705,310.879949554,314.292515475,4.80006220006
363.78,23.430126039,154124.173707,581217.9455179999,310.87869087,314.291255191,4.80005622469
364.79,23.460099052,154124.07512,581219.732739,310.877432325,314.289995064,4.80005082335
365.8,23.489948984,154123.976566,581221.519409,310.876173882,314.288735508,4.80004594091
366.81,23.519874207,154123.878019,581223.3056249999,310.874915506,314.287476044,4.8000415275
367.82,23.54895304,154123.779485,581225.0914489999,310.873657169,314.286217017,4.80003753808
368.83,23.578047501,154123.68097,581226.876909,310.872398851,314.284958349,4.80003393191
369.84,23.606936824,154123.582458,581228.662044,310.871140544,314.283699662,4.80003067218
370.85,23.635816006,154123.483972,581230.446917,310.869882217,314.282441744,4.80002772559
371.86,23.665151039,154123.385448,581232.231806,310.86862383,314.281182846,4.80002506208
372.87,23.697225381,154123.286957,581234.016556,310.867365368,314.2799249,4.80002265444
373.88,23.726425984,154123.188425,581235.801305,310.86610682,314.278665916,4.8000204781
374.89,23.755085646,154123.089908,581237.586269,310.864848121,314.277407447,4.80001851083
375.9,23.783694639,154122.991409,581239.3709,310.863589341,314.276149501,4.80001673255
376.91,23.812613261,154122.892918,581241.155344,310.862330484,314.274891837,4.80001512511
377.92,23.841253473,154122.794422,581242.939718,310.861071545,314.273634095,4.80001367208
378.93,23.870469586,154122.695926,581244.7240449999,310.859812518,314.2723764,4.80001235865
379.94,23.899335108,154122.597383,581246.5083689999,310.858553397,314.271117661,4.80001117139
380.95,23.928332801,154122.49876699998,581248.2943439999,310.857293914,314.269857319,4.80001009819
381.96,23.957568602,154122.400223,581250.080053,310.85603422,314.268598953,4.80000912809
382.97,23.989087325,154122.301609,581251.866133,310.854774304,314.267339068,4.80000825118
383.98,24.018339498,154122.203028,581253.652167,310.853514191,314.266080259,4.80000745851
384.99,24.04757334,154122.104407,581255.438685,310.852253849,314.264820601,4.800006742
386.0,24.076640062,154122.005787,581257.2253609999,310.850993292,314.263561118,4.80000609431
387.01,24.106205346,154121.90716,581259.012262,310.849732523,314.262301631,4.80000550885
388.02,24.135436319,154121.808501,581260.79944,310.848471536,314.261041497,4.80000497963
389.03,24.16440753,154121.709844,581262.586902,310.847210326,314.259781601,4.80000450125
390.04,24.193281922,154121.611156,581264.374663,310.845948891,314.258521291,4.80000406883
391.05,24.222560815,154121.512482,581266.1627239999,310.844687226,314.257261363,4.80000367795
392.06,24.252061727,154121.413741,581267.9511429999,310.843425329,314.256000033,4.80000332462
393.07,24.283976628,154121.31501299998,581269.739902,310.842163187,314.254739161,4.80000300524
394.08,24.313386141,154121.21629399998,581271.528791,310.840900839,314.253478626,4.80000271653
395.09,24.342759513,154121.11752,581273.318141,310.839638245,314.252217082,4.80000245556
396.1,24.371902895,154121.018752,581275.107742,310.838375428,314.250955899,4.80000221966
397.11,24.401391887,154120.919938,581276.89793,310.837112336,314.249693702,4.80000200643
398.12,24.431191999,154120.82113,581278.6884059999,310.835848993,314.248431797,4.80000181368
399.13,24.460238872,154120.722319,581280.479293,310.834585398,314.247170103,4.80000163944
400.14,24.489740074,154120.623478,581282.270407,310.83332157,314.245908066,4.80000148195
401.15,24.519326907,154120.52458,581284.061964,310.832057493,314.244644488,4.80000133958
402.16,24.548980929,154120.425687,581285.8539509999,310.830793153,314.243381352,4.80000121089
403.17,24.581313912,154120.326782,581287.646459,310.829528528,314.242118202,4.80000109456
404.18,24.610501974,154120.22783,581289.439348,310.828263638,314.24085416,4.80000098941
405.19,24.639806516,154120.128883,581291.232572,310.826998488,314.239590448,4.80000089436
406.2,24.668993759,154120.029953,581293.0259659999,310.825733102,314.23832736,4.80000080844
407.21,24.699840481,154119.930946,581294.8198909999,310.824467467,314.237062497,4.80000073078
408.22,24.729245544,154119.831952,581296.614184,310.823201573,314.235798217,4.80000066058
409.23,24.758453046,154119.732952,581298.4088409999,310.821935415,314.234533959,4.80000059712
410.24,24.787564789,154119.6339,581300.203841,310.820669021,314.233268635,4.80000053975
411.25,24.816568111,154119.53485,581301.999521,310.819402318,314.232003614,4.8000004879
412.26,24.845619593,154119.435786,581303.79521,310.818135403,314.230738392,4.80000044103
413.27,24.877822376,154119.336687,581305.5914009999,310.816868232,314.229472657,4.80000039866
414.28,24.906645149,154119.237577,581307.388004,310.8156008,314.228206719,4.80000036036
415.29,24.935886091,154119.138445,581309.1850419999,310.814333104,314.22694045,4.80000032574
416.3,24.964860594,154119.03929,581310.982505,310.813065142,314.225674014,4.80000029445
417.31,24.994351116,154118.940145,581312.780484,310.811796896,314.224407718,4.80000026616
418.32,25.023779197,154118.840882,581314.579253,310.810528322,314.223139082,4.80000024059
419.33,25.05273672,154118.741664,581316.378283,310.809259466,314.22187169,4.80000021748
420.34,25.081818883,154118.64242699998,581318.17761,310.807990344,314.2206042,4.80000019659
421.35,25.110945706,154118.543161,581319.97735,310.806720954,314.219336066,4.8000001777
422.36,25.140357568,154118.44389199998,581321.7774939999,310.805451297,314.218068014,4.80000016063
423.37,25.172149521,154118.344605,581323.577813,310.804181403,314.216799818,4.8000001452
424.38,25.201221304,154118.245258,581325.3789939999,310.80291119,314.21553048,4.80000013125
425.39,25.230676277,154118.145935,581327.180331,310.801640728,314.214261905,4.80000011864
426.4,25.259651379,154118.046553,581328.982293,310.800369965,314.212991992,4.80000010724
427.41,25.288368282,154117.947179,581330.784546,310.799098933,314.2117225,4.80000009694
428.42,25.317397075,154117.847774,581332.587255,310.797827627,314.210452627,4.80000008763
429.43,25.346617216,154117.748359,581334.390383,310.796556048,314.20918257,4.80000007921
430.44,25.376420668,154117.64891699998,581336.1939259999,310.795284195,314.207912244,4.8000000716
431.45,25.405452012,154117.549463,581337.997886,310.794012068,314.206641677,4.80000006472
432.46,25.435457535,154117.44998,581339.802258,310.792739668,314.205370796,4.8000000585
433.47,25.469710947,154117.350468,581341.607064,310.791466991,314.204099374,4.80000005288
434.48,25.499088479,154117.250941,581343.4122939999,310.790194038,314.202827695,4.8000000478
435.49,25.528755181,154117.151388,581345.217985,310.788920807,314.201555725,4.80000004321
436.5,25.558049213,154117.051828,581347.024079,310.787647301,314.200283711,4.80000003906
437.51,25.587289145,154116.952239,581348.830627,310.786373517,314.199011337,4.80000003531
438.52,25.617002058,154116.852639,581350.637596,310.785099456,314.197738781,4.80000003192
439.53,25.64599299,154116.753013,581352.444991,310.78382512,314.196465955,4.80000002885
440.54,25.675109413,154116.653374,581354.2527899999,310.782550507,314.195192905,4.80000002608
441.55,25.704046725,154116.553708,581356.06101,310.781275619,314.193919548,4.80000002357
442.56,25.733344897,154116.45401699998,581357.869688,310.780000453,314.192645793,4.80000002131
443.57,25.76527548,154116.35430099998,581359.6788049999,310.778725005,314.19137152,4.80000001926
444.58,25.794128104,154116.25456,581361.488381,310.777449276,314.190096991,4.80000001741
445.59,25.823897967,154116.154813,581363.298366,310.776173269,314.188822426,4.80000001574
446.6,25.852754759,154116.055038,581365.108808,310.774896981,314.187547524,4.80000001423
447.61,25.881733561,154115.95525199999,581366.9196489999,310.773620417,314.186272448,4.80000001286
448.62,25.911176363,154115.855439,581368.730938,310.772343573,314.184997095,4.80000001162
449.63,25.940175045,154115.755613,581370.542653,310.77106645,314.183721507,4.80000001051
450.64,25.969791728,154115.655759,581372.354799,310.769789047,314.182445613,4.8000000095
451.65,25.99942247,154115.555892,581374.1673989999,310.768511362,314.18116947,4.80000000859
452.66,26.028285623,154115.455983,581375.9804349999,310.767233394,314.179892647,4.80000000776
453.67,26.060046845,154115.356054,581377.79391,310.765955143,314.178615573,4.80000000702
454.68,26.089246208,154115.256119,581379.6078049999,310.764676612,314.177338462,4.80000000634
455.69,26.118442391,154115.156153,581381.4221879999,310.763397798,314.176060949,4.80000000573
456.7,26.147681593,154115.056177,581383.236988,310.762118702,314.174783304,4.80000000518
457.71,26.176533786,154114.956176,581385.052224,310.760839324,314.173505397,4.80000000468
458.72,26.205629058,154114.856161,581386.867889,310.759559664,314.172227251,4.80000000423
459.73,26.23489162,154114.756118,581388.683992,310.75827972,314.170948795,4.80000000383
460.74,26.263860032,154114.656062,581390.500529,310.756999495,314.169670102,4.80000000346
461.75,26.293060095,154114.555971,581392.3175,310.755718985,314.16839092,4.80000000313
462.76,26.322127498,154114.45585,581394.1349409999,310.75443819,314.167111201,4.80000000283
463.77,26.35416916,154114.355723,581395.952816,310.753157109,314.165831466,4.80000000256
464.78,26.383188523,154114.255567,581397.771171,310.751875742,314.164551372,4.80000000231
465.79,26.412211055,154114.1554,581399.5899469999,310.750594091,314.163271141,4.80000000209
466.8,26.441962447,154114.055208,581401.409165,310.749312155,314.16199065,4.80000000189
467.81,26.471262989,154113.955006,581403.22878,310.748029937,314.160709999,4.80000000171
468.82,26.500478392,154113.854769,581405.048877,310.746747433,314.159428892,4.80000000154
469.83,26.529975685,154113.754522,581406.8694079999,310.745464644,314.158147614,4.80000000139
470.84,26.559009648,154113.65424899998,581408.690383,310.744181566,314.156866093,4.80000000126
471.85,26.588665591,154113.553933,581410.511816,310.742898201,314.155583684,4.80000000114
472.86,26.617751753,154113.453613,581412.333691,310.741614548,314.15430131,4.80000000103
473.87,26.649664245,154113.353264,581414.156034,310.740330608,314.153018601,4.80000000093
474.88,26.678756058,154113.252905,581415.978804,310.739046382,314.15173576,4.80000000084
475.89,26.707819649,154113.152522,581417.8020169999,310.737761868,314.150452691,4.80000000076
476.9,26.737320983,154113.052126,581419.625675,310.736477068,314.149169405,4.80000000069
477.91,26.766309855,154112.95169699998,581421.449802,310.735191978,314.147885691,4.80000000062
478.92,26.795538988,154112.851257,581423.274364,310.733906601,314.146601804,4.80000000056
479.93,26.82448838,154112.750791,581425.099369,310.732620933,314.145317675,4.80000000051
480.94,26.853645682,154112.650291,581426.92479,310.731334978,314.1440329,4.80000000046
481.95,26.882749125,154112.549773,581428.750704,310.730048732,314.142747795,4.80000000041
482.96,26.911879176,154112.44923,581430.577087,310.728762197,314.141462432,4.80000000037
483.97,26.943531259,154112.348677,581432.403907,310.727475371,314.140176954,4.80000000034
484.98,26.972662292,154112.248099,581434.2311689999,310.726188256,314.138891254,4.80000000031
485.99,27.001718974,154112.147509,581436.058885,310.724900849,314.137605334,4.80000000028
487.0,27.030973607,154112.046885,581437.887065,310.723613152,314.136318996,4.80000000025
488.01,27.059783419,154111.946252,581439.7156539999,310.722325169,314.135032496,4.80000000023
489.02,27.089181091,154111.845592,581441.544705,310.721036891,314.133745753,4.8000000002
490.03,27.119025884,154111.744904,581443.3742119999,310.719748323,314.132458506,4.80000000018
491.04,27.148195855,154111.64418899998,581445.204194,310.718459461,314.131170718,4.80000000017
492.05,27.177369157,154111.543449,581447.034647,310.717170307,314.129882674,4.80000000015
493.06,27.20658461,154111.44269999999,581448.865548,310.715880859,314.128594523,4.80000000014
494.07,27.238281172,154111.341929,581450.696866,310.71459112,314.127306244,4.80000000012
495.08,27.267282594,154111.241141,581452.528659,310.71330109,314.126017614,4.80000000011
496.09,27.296190258,154111.140322,581454.3609109999,310.712010768,314.124728635,4.8000000001
497.1,27.32523335,154111.03949199998,581456.193614,310.710720153,314.12343947,4.80000000009
498.11,27.354272223,154110.93863699998,581458.026765,310.709429241,314.122150079,4.80000000008
499.12,27.383364895,154110.837764,581459.860369,310.708138037,314.120860335,4.80000000007
500.13,27.412334118,154110.736847,581461.694444,310.706846538,314.119569903,4.80000000007
501.14,27.441796331,154110.635909,581463.528966,310.705554747,314.118279147,4.80000000006
502.15,27.470873322,154110.53496299998,581465.363955,310.704262659,314.116988343,4.80000000006
503.16,27.499861435,154110.433994,581467.199393,310.702970278,314.115697355,4.80000000005
504.17,27.531442768,154110.333007,581469.03532,310.7016776,314.114406041,4.80000000004
505.18,27.56099628,154110.231991,581470.871692,310.700384628,314.113114394,4.80000000004
506.19,27.590348413,154110.13096399998,581472.708519,310.699091361,314.111822559,4.80000000004
507.2,27.619224735,154110.02991399998,581474.545774,310.697797796,314.1105306,4.80000000003
508.21,27.648683938,154109.92884,581476.3835079999,310.696503938,314.109238084,4.80000000003
509.22,27.678388381,154109.827734,581478.2216919999,310.695209783,314.107945184,4.80000000003
510.23,27.707596343,154109.726594,581480.0603629999,310.693915331,314.10665167,4.80000000002
511.24,27.738269495,154109.625448,581481.899494,310.69262058,314.105358146,4.80000000002
512.25,27.767359778,154109.52427999998,581483.7390759999,310.691325533,314.104064446,4.80000000002
513.26,27.79651943,154109.423094,581485.579148,310.690030187,314.102770443,4.80000000002
514.27,27.828318942,154109.32188,581487.4196469999,310.688734547,314.101476121,4.80000000002
515.28,27.857948916,154109.22065499998,581489.26061,310.687438609,314.100181615,4.80000000001
516.29,27.887164457,154109.119405,581491.10203,310.686142371,314.098886933,4.80000000001
517.3,27.91652862,154109.018131,581492.943937,310.684845836,314.097591721,4.80000000001
518.31,27.945540162,154108.916834,581494.7862849999,310.683549002,314.096296377,4.80000000001
519.32,27.974433375,154108.815491,581496.6291189999,310.68225187,314.095000041,4.80000000001
520.33,28.003760067,154108.714144,581498.472415,310.680954435,314.09370379,4.80000000001
521.34,28.034230928,154108.612775,581500.316153,310.679656704,314.092407367,4.80000000001
522.35,28.063264611,154108.511389,581502.1603829999,310.678358673,314.091110649,4.80000000001
523.36,28.093405254,154108.409974,581504.0050679999,310.677060344,314.089813605,4.80000000001
524.37,28.126583086,154108.308548,581505.8502229999,310.675761714,314.088516387,4.80000000001
525.38,28.155810219,154108.207097,581507.695833,310.674462781,314.087218994,4.80000000001
526.39,28.184690582,154108.10562299998,581509.541934,310.673163548,314.085921066,4.80000000001
527.4,28.214424574,154108.00412599999,581511.388456,310.671864016,314.084623023,4.8
528.41,28.243578807,154107.902589,581513.235454,310.670564186,314.083324173,4.8
529.42,28.272689319,154107.801042,581515.0829299999,310.669264052,314.082025228,4.8
530.43,28.3022853,154107.69946499998,581516.9308989999,310.667963616,314.080725921,4.8
531.44,28.331232982,154107.597877,581518.77934,310.666662877,314.07942647,4.8
532.45,28.360085235,154107.49625999999,581520.628237,310.665361837,314.078126691,4.8
533.46,28.389372187,154107.39463199998,581522.4776079999,310.664060495,314.076826738,4.8
534.47,28.42145233,154107.29298,581524.327416,310.662758849,314.075526621,4.8
535.48,28.451345012,154107.191303,581526.177723,310.661456902,314.074225964,4.8
536.49,28.481768295,154107.089604,581528.0284719999,310.660154654,314.072925183,4.8
537.5,28.512791287,154106.987871,581529.879706,310.658852103,314.07162378,4.8
538.51,28.544015159,154106.88611999998,581531.731407,310.657549246,314.070322049,4.8
539.52,28.573253251,154106.784338,581533.5836039999,310.656246085,314.069019959,4.8
540.53,28.602305764,154106.682547,581535.43628,310.654942619,314.067717741,4.8
541.54,28.632320766,154106.580727,581537.289384,310.653638852,314.066415234,4.8
542.55,28.661845459,154106.478898,581539.14298,310.652334781,314.065112597,4.8
543.56,28.691643972,154106.37703899998,581540.997059,310.651030403,314.063809633,4.8
544.57,28.724367014,154106.275158,581542.851622,310.64972572,314.062506223,4.8
545.58,28.754346295,154106.173255,581544.706626,310.648420733,314.061202689,4.8
546.59,28.783677258,154106.07133,581546.562118,310.647115441,314.059898694,4.8
547.6,28.813361379,154105.969369,581548.418068,310.645809843,314.05859421,4.8
548.61,28.842471361,154105.867382,581550.2744959999,310.644503941,314.057289302,4.8
549.62,28.871281783,154105.765385,581552.131415,310.643197732,314.05598432,4.8
550.63,28.900456055,154105.66336,581553.98881,310.641891218,314.054679013,4.8
551.64,28.930678627,154105.561326,581555.846681,310.640584396,314.053373601,4.8
552.65,28.959561089,154105.45926099998,581557.7050399999,310.639277265,314.05206786,4.8
553.66,28.988623401,154105.35717499998,581559.5638829999,310.637969827,314.050761682,4.8
554.67,29.020772703,154105.255069,581561.42313,310.636662086,314.04945543,4.8
555.68,29.049841346,154105.152943,581563.282896,310.635354038,314.048148759,4.8
556.69,29.079107369,154105.050778,581565.14313,310.634045683,314.046841536,4.8
557.7,29.108065461,154104.948583,581567.003861,310.632737018,314.045533801,4.8
558.71,29.137274464,154104.846379,581568.865074,310.631428045,314.044226,4.8
559.72,29.166198487,154104.744147,581570.72677,310.630118763,314.042917881,4.8
560.73,29.195120489,154104.641906,581572.5889399999,310.628809172,314.041609681,4.8
561.74,29.224391412,154104.539636,581574.4515709999,310.627499273,314.040301161,4.8
562.75,29.253551994,154104.437344,581576.314702,310.626189065,314.038992208,4.8
563.76,29.282385956,154104.33503,581578.1782859999,310.624878549,314.037683141,4.8
564.77,29.314899329,154104.232697,581580.0423699999,310.623567722,314.036373681,4.8
565.78,29.343739441,154104.130335,581581.906918,310.622256588,314.035063919,4.8
566.79,29.372800455,154104.027929,581583.7719619999,310.620945143,314.033753289,4.8
567.8,29.401732288,154103.925518,581585.637469,310.619633388,314.032442676,4.8
568.81,29.43067031,154103.823082,581587.503468,310.618321323,314.03113186,4.8
569.82,29.459776912,154103.720628,581589.369967,310.617008948,314.029820689,4.8
570.83,29.488872944,154103.618149,581591.2369479999,310.61569626,314.028509347,4.8
571.84,29.517937547,154103.51565,581593.104416,310.61438326,314.027197589,4.8
572.85,29.547429919,154103.413128,581594.972338,310.613069951,314.025885714,4.8
573.86,29.576888641,154103.31058699999,581596.840763,310.611756329,314.024573444,4.8
574.87,29.608755954,154103.208017,581598.709639,310.610442399,314.02326088,4.8
575.88,29.638123566,154103.105411,581600.578998,310.609128158,314.021947635,4.8
576.89,29.667663028,154103.00278799998,581602.448855,310.607813604,314.020634131,4.8
577.9,29.697521991,154102.900142,581604.3192169999,310.606498736,314.019320459,4.8
578.91,29.726642353,154102.797478,581606.1900719999,310.605183556,314.018006449,4.8
579.92,29.756477346,154102.69479,581608.061415,310.60386806,314.016692275,4.8
580.93,29.785262068,154102.592083,581609.933221,310.602552253,314.015377733,4.8
581.94,29.81433058,154102.489351,581611.805507,310.601236134,314.014062993,4.8
582.95,29.843687012,154102.386601,581613.6782849999,310.599919702,314.012747904,4.8
583.96,29.873168335,154102.283821,581615.551536,310.598602959,314.011432508,4.8
584.97,29.905305868,154102.181014,581617.4252729999,310.597285901,314.010116658,4.8
585.98,29.93434137,154102.078178,581619.299503,310.59596853,314.008800217,4.8
586.99,29.967578013,154101.975321,581621.174242,310.594650841,314.007483686,4.8
588.0,29.999816825,154101.872447,581623.049455,310.59333284,314.006166829,4.8
589.01,30.031088568,154101.769549,581624.925163,310.592014523,314.004849815,4.8
590.02,30.060364671,154101.666631,581626.801364,310.590695891,314.003532412,4.8
591.03,30.090353252,154101.563688,581628.6780559999,310.589376944,314.002214822,4.8
592.04,30.119271434,154101.460727,581630.555231,310.588057682,314.00089689,4.8
593.05,30.148304846,154101.357736,581632.432884,310.586738105,313.999578645,4.8
594.06,30.178340478,154101.25473,581634.3110209999,310.585418213,313.998260122,4.8
595.07,30.210972691,154101.151677,581636.1896289999,310.584098007,313.996940834,4.8
596.08,30.239935594,154101.04860799998,581638.068747,310.582777485,313.995621405,4.8
597.09,30.269009496,154100.94552,581639.9483769999,310.581456646,313.994301647,4.8
598.1,30.298414208,154100.842411,581641.828505,310.580135486,313.992981767,4.8
599.11,30.32798202,154100.739281,581643.7091219999,310.578814011,313.9916615,4.8
600.12,30.357850512,154100.636126,581645.590235,310.577492218,313.990341043,4.8
601.13,30.387373694,154100.532953,581647.4718289999,310.576170108,313.989020253,4.8
602.14,30.419946967,154100.429752,581649.353871,310.574847685,313.987699175,4.8
603.15,30.449737339,154100.326536,581651.236417,310.573524944,313.986377833,4.8
604.16,30.478573882,154100.223274,581653.119477,310.572201886,313.985055785,4.8
605.17,30.512351765,154100.11999099999,581655.003027,310.570878509,313.983733446,4.8
606.18,30.541446786,154100.01668899998,581656.887108,310.56955481,313.982410768,4.8
607.19,30.570198817,154099.913366,581658.771664,310.568230792,313.981088002,4.8
608.2,30.599104201,154099.810023,581660.656707,310.566906457,313.97976485,4.8
609.21,30.627911732,154099.706655,581662.542244,310.565581804,313.978441522,4.8
610.22,30.656971124,154099.60327,581664.428265,310.564256834,313.977117864,4.8
611.23,30.685930185,154099.499854,581666.3147819999,310.562931545,313.975793891,4.8
612.24,30.714834317,154099.39642499998,581668.2017849999,310.561605936,313.974469671,4.8
613.25,30.74401663,154099.29296,581670.089298,310.560280009,313.973144998,4.8
614.26,30.773366192,154099.189459,581671.977297,310.558953761,313.971819678,4.8
615.27,30.805621336,154099.085942,581673.8658019999,310.557627192,313.970494071,4.8
616.28,30.834733738,154098.982407,581675.754802,310.556300302,313.969168456,4.8
617.29,30.86382957,154098.878846,581677.644335,310.554973091,313.96784233,4.8
618.3,30.892890172,154098.775264,581679.534348,310.553645559,313.966516102,4.8
619.31,30.921688564,154098.671664,581681.4248469999,310.552317708,313.965189544,4.8
620.32,30.950609327,154098.568034,581683.3158399999,310.550989535,313.963862678,4.8
621.33,30.979658589,154098.464391,581685.2073189999,310.549661042,313.962535562,4.8
622.34,31.009251991,154098.360711,581687.0992889999,310.548332231,313.961207999,4.8
623.35,31.038199294,154098.25700399998,581688.991744,310.547003099,313.959879975,4.8
624.36,31.067660425,154098.153268,581690.884753,310.545673642,313.95855139,4.8
625.37,31.099202959,154098.049516,581692.7782419999,310.54434386,313.957222838,4.8
626.38,31.128162401,154097.94574,581694.67227,310.543013756,313.955893779,4.8
627.39,31.157078203,154097.841942,581696.566777,310.541683328,313.954564639,4.8
628.4,31.186329875,154097.738128,581698.4617359999,310.540352583,313.953235196,4.8
629.41,31.215395208,154097.634284,581700.357212,310.539021515,313.951905456,4.8
630.42,31.244783571,154097.53042199998,581702.253204,310.537690124,313.950575376,4.8
631.43,31.273763644,154097.426527,581704.1496979999,310.536358411,313.949244894,4.8
632.44,31.302823086,154097.322612,581706.04666,310.535026375,313.947914181,4.8
633.45,31.331831638,154097.218657,581707.944176,310.533694012,313.946582575,4.8
634.46,31.36121986,154097.114688,581709.842175,310.532361323,313.945251078,4.8
635.47,31.393080012,154097.010694,581711.740689,310.531028313,313.943919085,4.8
636.48,31.422226054,154096.90668,581713.6396969999,310.529694978,313.942587021,4.8
637.49,31.451018927,154096.80264799998,581715.539203,310.52836132,313.941254627,4.8
638.5,31.480265378,154096.698588,581717.43921,310.527027337,313.939921961,4.8
639.51,31.50929902,154096.594509,581719.33973,310.52569303,313.938588952,4.8
640.52,31.538143342,154096.490397,581721.2407549999,310.524358398,313.937255542,4.8
641.53,31.567474404,154096.38627699998,581723.142225,310.523023444,313.935922071,4.8
642.54,31.596504277,154096.282102,581725.0442489999,310.521688163,313.934587624,4.8
643.55,31.625396069,154096.177911,581726.9467859999,310.520352554,313.933253055,4.8
644.56,31.654646791,154096.073698,581728.849858,310.519016619,313.931918078,4.8
645.57,31.686412863,154095.969466,581730.753412,310.517680357,313.930583068,4.8
646.58,31.717317387,154095.865216,581732.657467,310.51634377,313.929247725,4.8
647.59,31.746308098,154095.760938,581734.562022,310.515006857,313.927912114,4.8
648.6,31.775706631,154095.656641,581736.467079,310.513669619,313.926576165,4.8
649.61,31.805588543,154095.552311,581738.3726369999,310.512332057,313.925239825,4.8
650.62,31.834610016,154095.447973,581740.2786729999,310.51099417,313.923903397,4.8
651.63,31.863812449,154095.343588,581742.1852599999,310.509655952,313.922566209,4.8
